sequence_id,student_id,student_name,session_number,step_number,piece_category,strategy_used,time_seconds,success,difficulty_perceived,notes
SEQ_STU_007_02,STU_007,anonymous_2,3,56,internal,color_matching,8.19,True,7,
SEQ_STU_007_02,STU_007,anonymous_2,3,57,edge,color_matching,5.6,False,6,
SEQ_STU_007_02,STU_007,anonymous_2,3,58,internal,color_matching,7.46,False,8,
SEQ_STU_007_02,STU_007,anonymous_2,3,59,internal,color_matching,17.89,True,8,
SEQ_STU_007_02,STU_007,anonymous_2,3,60,internal,color_matching,8.55,True,9,
SEQ_STU_007_03,STU_007,anonymous_2,4,1,internal,color_matching,5.7,True,1,
SEQ_STU_007_03,STU_007,anonymous_2,4,2,internal,color_matching,8.77,True,10,
SEQ_STU_007_03,STU_007,anonymous_2,4,3,internal,color_matching,16.42,True,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,4,internal,color_matching,19.42,True,10,
SEQ_STU_007_03,STU_007,anonymous_2,4,5,edge,color_matching,7.24,True,8,
SEQ_STU_007_03,STU_007,anonymous_2,4,6,internal,color_matching,9.82,True,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,7,internal,color_matching,6.9,True,8,
SEQ_STU_007_03,STU_007,anonymous_2,4,8,edge,color_matching,13.53,True,4,
SEQ_STU_007_03,STU_007,anonymous_2,4,9,internal,color_matching,8.32,True,7,
SEQ_STU_007_03,STU_007,anonymous_2,4,10,internal,color_matching,19.77,True,3,
SEQ_STU_007_03,STU_007,anonymous_2,4,11,internal,color_matching,11.49,False,8,
SEQ_STU_007_03,STU_007,anonymous_2,4,12,internal,color_matching,12.0,False,7,
SEQ_STU_007_03,STU_007,anonymous_2,4,13,internal,color_matching,12.59,False,7,
SEQ_STU_007_03,STU_007,anonymous_2,4,14,internal,color_matching,15.95,False,8,Asked for hint (denied)
SEQ_STU_007_03,STU_007,anonymous_2,4,15,internal,color_matching,10.42,True,1,
SEQ_STU_007_03,STU_007,anonymous_2,4,16,edge,color_matching,9.7,True,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,17,internal,color_matching,9.31,True,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,18,internal,color_matching,6.98,True,7,
SEQ_STU_007_03,STU_007,anonymous_2,4,19,edge,color_matching,16.38,True,8,
SEQ_STU_007_03,STU_007,anonymous_2,4,20,internal,color_matching,10.57,True,7,
SEQ_STU_007_03,STU_007,anonymous_2,4,21,internal,color_matching,5.21,True,7,
SEQ_STU_007_03,STU_007,anonymous_2,4,22,internal,color_matching,12.63,True,7,
SEQ_STU_007_03,STU_007,anonymous_2,4,23,internal,color_matching,16.93,True,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,24,edge,color_matching,9.01,True,10,
SEQ_STU_007_03,STU_007,anonymous_2,4,25,internal,color_matching,12.84,False,10,
SEQ_STU_007_03,STU_007,anonymous_2,4,26,edge,color_matching,16.23,True,10,
SEQ_STU_007_03,STU_007,anonymous_2,4,27,edge,color_matching,8.87,True,10,
SEQ_STU_007_03,STU_007,anonymous_2,4,28,internal,color_matching,18.33,True,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,29,internal,color_matching,17.01,True,7,
SEQ_STU_007_03,STU_007,anonymous_2,4,30,internal,color_matching,11.55,True,4,
SEQ_STU_007_03,STU_007,anonymous_2,4,31,internal,color_matching,8.86,True,2,
SEQ_STU_007_03,STU_007,anonymous_2,4,32,edge,color_matching,13.22,True,2,
SEQ_STU_007_03,STU_007,anonymous_2,4,33,internal,color_matching,18.65,True,9,
SEQ_STU_007_03,STU_007,anonymous_2,4,34,internal,color_matching,8.42,True,2,
SEQ_STU_007_03,STU_007,anonymous_2,4,35,internal,color_matching,11.76,True,4,
SEQ_STU_007_03,STU_007,anonymous_2,4,36,internal,color_matching,19.58,False,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,37,internal,color_matching,18.34,True,8,
SEQ_STU_007_03,STU_007,anonymous_2,4,38,internal,color_matching,15.44,True,9,
SEQ_STU_007_03,STU_007,anonymous_2,4,39,internal,color_matching,18.63,True,9,
SEQ_STU_007_03,STU_007,anonymous_2,4,40,internal,color_matching,14.73,True,9,
SEQ_STU_007_03,STU_007,anonymous_2,4,41,internal,color_matching,9.35,True,7,
SEQ_STU_007_03,STU_007,anonymous_2,4,42,internal,color_matching,19.81,True,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,43,internal,color_matching,10.55,True,10,
SEQ_STU_007_03,STU_007,anonymous_2,4,44,internal,color_matching,19.59,True,6,
SEQ_STU_007_03,STU_007,anonymous_2,4,45,edge,color_matching,15.3,True,7,
SEQ_STU_007_03,STU_007,anonymous_2,4,46,internal,color_matching,15.17,False,10,
SEQ_STU_007_03,STU_007,anonymous_2,4,47,internal,color_matching,11.67,True,2,Asked for hint (denied)
SEQ_STU_007_03,STU_007,anonymous_2,4,48,internal,color_matching,5.89,True,7,
SEQ_STU_007_03,STU_007,anonymous_2,4,49,internal,color_matching,5.11,True,6,
SEQ_STU_007_03,STU_007,anonymous_2,4,50,internal,color_matching,15.27,False,6,
SEQ_STU_007_03,STU_007,anonymous_2,4,51,internal,color_matching,18.9,True,6,
SEQ_STU_007_03,STU_007,anonymous_2,4,52,internal,color_matching,10.28,True,7,
SEQ_STU_007_03,STU_007,anonymous_2,4,53,internal,color_matching,5.1,True,6,
SEQ_STU_007_03,STU_007,anonymous_2,4,54,edge,color_matching,17.14,False,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,55,internal,color_matching,10.36,True,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,56,internal,color_matching,7.31,False,5,Asked for hint (denied)
SEQ_STU_007_03,STU_007,anonymous_2,4,57,internal,color_matching,13.83,False,1,
SEQ_STU_007_03,STU_007,anonymous_2,4,58,internal,color_matching,17.72,True,7,
SEQ_STU_007_03,STU_007,anonymous_2,4,59,internal,color_matching,19.97,True,4,
SEQ_STU_007_03,STU_007,anonymous_2,4,60,internal,color_matching,17.31,True,8,Grouped similar colors together
SEQ_STU_007_03,STU_007,anonymous_2,4,61,internal,color_matching,11.12,False,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,62,internal,color_matching,9.02,True,7,Tried piece upside down first
SEQ_STU_007_03,STU_007,anonymous_2,4,63,internal,color_matching,16.96,True,9,
SEQ_STU_007_03,STU_007,anonymous_2,4,64,internal,color_matching,13.02,False,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,65,edge,color_matching,8.19,True,7,
SEQ_STU_007_03,STU_007,anonymous_2,4,66,internal,color_matching,17.36,True,10,
SEQ_STU_007_03,STU_007,anonymous_2,4,67,internal,color_matching,7.02,True,3,
SEQ_STU_007_03,STU_007,anonymous_2,4,68,internal,color_matching,6.64,True,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,69,internal,color_matching,9.48,True,6,
SEQ_STU_007_03,STU_007,anonymous_2,4,70,internal,color_matching,10.66,True,9,
SEQ_STU_007_03,STU_007,anonymous_2,4,71,internal,color_matching,5.21,True,4,
SEQ_STU_007_03,STU_007,anonymous_2,4,72,internal,color_matching,15.15,True,9,Smiled when piece fit
SEQ_STU_007_03,STU_007,anonymous_2,4,73,edge,color_matching,5.02,True,3,
SEQ_STU_007_03,STU_007,anonymous_2,4,74,internal,color_matching,17.13,True,2,
SEQ_STU_007_03,STU_007,anonymous_2,4,75,internal,color_matching,12.96,True,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,76,internal,color_matching,18.07,True,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,77,edge,color_matching,8.41,True,8,
SEQ_STU_007_03,STU_007,anonymous_2,4,78,internal,color_matching,12.99,True,6,
SEQ_STU_007_03,STU_007,anonymous_2,4,79,internal,color_matching,6.71,True,7,
SEQ_STU_007_03,STU_007,anonymous_2,4,80,edge,color_matching,19.9,True,4,Asked for hint (denied)
SEQ_STU_007_03,STU_007,anonymous_2,4,81,internal,color_matching,16.32,True,6,
SEQ_STU_007_03,STU_007,anonymous_2,4,82,internal,color_matching,12.8,True,5,
SEQ_STU_007_03,STU_007,anonymous_2,4,83,internal,color_matching,11.3,True,4,
SEQ_STU_007_03,STU_007,anonymous_2,4,84,internal,color_matching,18.37,True,6,
SEQ_STU_007_03,STU_007,anonymous_2,4,85,edge,color_matching,10.65,True,3,
SEQ_STU_007_03,STU_007,anonymous_2,4,86,internal,color_matching,17.58,False,4,Took break after this piece
SEQ_STU_007_04,STU_007,anonymous_2,5,1,internal,color_matching,15.5,True,10,
SEQ_STU_007_04,STU_007,anonymous_2,5,2,internal,color_matching,19.5,True,9,
SEQ_STU_007_04,STU_007,anonymous_2,5,3,internal,color_matching,16.97,True,9,
SEQ_STU_007_04,STU_007,anonymous_2,5,4,internal,color_matching,16.68,True,6,
SEQ_STU_007_04,STU_007,anonymous_2,5,5,edge,color_matching,11.21,True,1,
SEQ_STU_007_04,STU_007,anonymous_2,5,6,internal,color_matching,18.92,True,3,
SEQ_STU_007_04,STU_007,anonymous_2,5,7,internal,color_matching,12.11,True,10,Finally found the matching piece
SEQ_STU_007_04,STU_007,anonymous_2,5,8,internal,color_matching,18.26,True,10,Smiled when piece fit
SEQ_STU_007_04,STU_007,anonymous_2,5,9,internal,color_matching,9.75,False,9,
SEQ_STU_007_04,STU_007,anonymous_2,5,10,edge,color_matching,11.72,True,8,
SEQ_STU_007_04,STU_007,anonymous_2,5,11,internal,color_matching,13.71,True,8,
SEQ_STU_007_04,STU_007,anonymous_2,5,12,internal,color_matching,9.71,True,2,
SEQ_STU_007_04,STU_007,anonymous_2,5,13,edge,color_matching,18.18,True,1,
SEQ_STU_007_04,STU_007,anonymous_2,5,14,internal,color_matching,16.23,True,6,
SEQ_STU_007_04,STU_007,anonymous_2,5,15,edge,color_matching,9.81,True,10,
SEQ_STU_007_04,STU_007,anonymous_2,5,16,edge,color_matching,12.65,True,7,
SEQ_STU_007_04,STU_007,anonymous_2,5,17,internal,color_matching,17.4,True,9,
SEQ_STU_007_04,STU_007,anonymous_2,5,18,edge,color_matching,11.17,True,3,
SEQ_STU_007_04,STU_007,anonymous_2,5,19,internal,color_matching,15.28,True,4,
SEQ_STU_007_04,STU_007,anonymous_2,5,20,internal,color_matching,15.22,True,10,Frustration visible
SEQ_STU_007_04,STU_007,anonymous_2,5,21,edge,color_matching,16.07,False,9,Muttered something about the sky
SEQ_STU_007_04,STU_007,anonymous_2,5,22,edge,color_matching,14.71,True,7,
SEQ_STU_007_04,STU_007,anonymous_2,5,23,internal,color_matching,16.76,True,3,
SEQ_STU_007_04,STU_007,anonymous_2,5,24,internal,color_matching,5.4,True,7,
SEQ_STU_007_04,STU_007,anonymous_2,5,25,edge,color_matching,16.41,True,2,Muttered something about the sky
SEQ_STU_007_04,STU_007,anonymous_2,5,26,internal,color_matching,6.98,True,10,
SEQ_STU_007_04,STU_007,anonymous_2,5,27,edge,color_matching,10.81,False,4,
SEQ_STU_007_04,STU_007,anonymous_2,5,28,internal,color_matching,15.6,True,10,
SEQ_STU_007_04,STU_007,anonymous_2,5,29,internal,color_matching,18.82,True,1,
SEQ_STU_007_04,STU_007,anonymous_2,5,30,edge,color_matching,9.92,True,9,
SEQ_STU_007_04,STU_007,anonymous_2,5,31,internal,color_matching,17.98,True,8,Took break after this piece
SEQ_STU_007_04,STU_007,anonymous_2,5,32,internal,color_matching,11.63,True,4,
SEQ_STU_007_04,STU_007,anonymous_2,5,33,internal,color_matching,9.94,True,6,
SEQ_STU_007_04,STU_007,anonymous_2,5,34,internal,color_matching,18.58,True,2,
SEQ_STU_007_04,STU_007,anonymous_2,5,35,internal,color_matching,14.27,True,5,
SEQ_STU_007_04,STU_007,anonymous_2,5,36,edge,color_matching,9.67,True,2,
SEQ_STU_007_04,STU_007,anonymous_2,5,37,internal,color_matching,9.67,False,1,
SEQ_STU_007_04,STU_007,anonymous_2,5,38,internal,color_matching,15.52,False,6,
SEQ_STU_007_04,STU_007,anonymous_2,5,39,edge,color_matching,7.98,False,2,
SEQ_STU_007_04,STU_007,anonymous_2,5,40,edge,color_matching,16.25,True,1,
SEQ_STU_007_04,STU_007,anonymous_2,5,41,internal,color_matching,11.57,True,9,Finally found the matching piece
SEQ_STU_007_04,STU_007,anonymous_2,5,42,internal,color_matching,8.48,True,5,
SEQ_STU_007_04,STU_007,anonymous_2,5,43,internal,color_matching,12.69,True,8,
SEQ_STU_007_04,STU_007,anonymous_2,5,44,internal,color_matching,9.4,True,7,
SEQ_STU_007_04,STU_007,anonymous_2,5,45,internal,color_matching,11.41,True,2,
SEQ_STU_007_04,STU_007,anonymous_2,5,46,edge,color_matching,19.06,True,4,
SEQ_STU_007_04,STU_007,anonymous_2,5,47,internal,color_matching,12.59,False,6,
SEQ_STU_007_04,STU_007,anonymous_2,5,48,internal,color_matching,12.47,True,3,
SEQ_STU_007_04,STU_007,anonymous_2,5,49,internal,color_matching,15.55,True,4,
SEQ_STU_007_04,STU_007,anonymous_2,5,50,edge,color_matching,10.9,True,4,
SEQ_STU_007_04,STU_007,anonymous_2,5,51,internal,color_matching,7.05,True,6,
SEQ_STU_007_04,STU_007,anonymous_2,5,52,internal,color_matching,14.93,False,4,
SEQ_STU_007_04,STU_007,anonymous_2,5,53,internal,color_matching,9.5,False,6,Frustration visible
SEQ_STU_007_04,STU_007,anonymous_2,5,54,internal,color_matching,14.4,True,10,
SEQ_STU_007_04,STU_007,anonymous_2,5,55,internal,color_matching,10.84,False,5,
SEQ_STU_007_04,STU_007,anonymous_2,5,56,internal,color_matching,10.76,True,7,
SEQ_STU_007_04,STU_007,anonymous_2,5,57,edge,color_matching,6.83,True,5,
SEQ_STU_007_04,STU_007,anonymous_2,5,58,internal,color_matching,18.82,True,10,
SEQ_STU_007_04,STU_007,anonymous_2,5,59,internal,color_matching,5.95,True,3,
SEQ_STU_007_04,STU_007,anonymous_2,5,60,internal,color_matching,6.15,True,9,Recognized pattern from earlier
SEQ_STU_007_04,STU_007,anonymous_2,5,61,internal,color_matching,18.37,True,5,
SEQ_STU_007_04,STU_007,anonymous_2,5,62,internal,color_matching,15.01,True,1,
SEQ_STU_007_04,STU_007,anonymous_2,5,63,edge,color_matching,8.83,True,8,
SEQ_STU_007_04,STU_007,anonymous_2,5,64,internal,color_matching,9.32,True,3,
SEQ_STU_007_04,STU_007,anonymous_2,5,65,internal,color_matching,9.33,False,1,
SEQ_STU_007_04,STU_007,anonymous_2,5,66,internal,color_matching,11.37,False,1,
SEQ_STU_007_04,STU_007,anonymous_2,5,67,internal,color_matching,14.69,True,3,
SEQ_STU_007_04,STU_007,anonymous_2,5,68,internal,color_matching,18.36,True,8,
SEQ_STU_007_04,STU_007,anonymous_2,5,69,internal,color_matching,16.19,True,2,Frustration visible
SEQ_STU_007_04,STU_007,anonymous_2,5,70,internal,color_matching,16.2,True,1,
SEQ_STU_007_04,STU_007,anonymous_2,5,71,internal,color_matching,17.74,True,4,
SEQ_STU_007_04,STU_007,anonymous_2,5,72,internal,color_matching,13.83,True,4,
SEQ_STU_007_04,STU_007,anonymous_2,5,73,edge,color_matching,19.58,True,7,
SEQ_STU_007_04,STU_007,anonymous_2,5,74,internal,color_matching,14.26,True,8,
SEQ_STU_007_04,STU_007,anonymous_2,5,75,internal,color_matching,9.91,True,7,
SEQ_STU_007_04,STU_007,anonymous_2,5,76,edge,color_matching,9.41,True,4,
SEQ_STU_007_04,STU_007,anonymous_2,5,77,internal,color_matching,10.26,True,7,
SEQ_STU_007_04,STU_007,anonymous_2,5,78,internal,color_matching,11.51,True,7,
SEQ_STU_007_04,STU_007,anonymous_2,5,79,internal,color_matching,6.65,True,3,
SEQ_STU_007_04,STU_007,anonymous_2,5,80,edge,color_matching,6.0,True,6,
SEQ_STU_007_04,STU_007,anonymous_2,5,81,edge,color_matching,14.64,True,6,
SEQ_STU_007_04,STU_007,anonymous_2,5,82,internal,color_matching,7.37,True,8,
SEQ_STU_007_04,STU_007,anonymous_2,5,83,internal,color_matching,18.21,True,1,Asked for hint (denied)
SEQ_STU_007_04,STU_007,anonymous_2,5,84,internal,color_matching,9.85,True,6,
SEQ_STU_007_04,STU_007,anonymous_2,5,85,internal,color_matching,15.93,True,5,
SEQ_STU_007_04,STU_007,anonymous_2,5,86,internal,color_matching,18.88,False,7,
SEQ_STU_007_04,STU_007,anonymous_2,5,87,edge,color_matching,7.71,True,1,
SEQ_STU_007_04,STU_007,anonymous_2,5,88,internal,color_matching,16.33,True,6,
SEQ_STU_007_04,STU_007,anonymous_2,5,89,internal,color_matching,15.97,True,8,
SEQ_STU_007_04,STU_007,anonymous_2,5,90,internal,color_matching,17.44,True,2,
SEQ_STU_007_04,STU_007,anonymous_2,5,91,internal,color_matching,16.73,True,8,
SEQ_STU_007_04,STU_007,anonymous_2,5,92,internal,color_matching,9.75,True,1,
SEQ_STU_007_04,STU_007,anonymous_2,5,93,internal,color_matching,13.75,True,8,
SEQ_STU_007_04,STU_007,anonymous_2,5,94,edge,color_matching,11.37,True,9,
SEQ_STU_007_04,STU_007,anonymous_2,5,95,internal,color_matching,12.53,True,9,
SEQ_STU_007_04,STU_007,anonymous_2,5,96,internal,color_matching,8.65,True,2,
SEQ_STU_007_04,STU_007,anonymous_2,5,97,internal,color_matching,19.07,True,8,
SEQ_STU_007_04,STU_007,anonymous_2,5,98,internal,color_matching,7.56,False,1,
SEQ_STU_007_04,STU_007,anonymous_2,5,99,edge,color_matching,13.23,True,1,
SEQ_STU_008_00,STU_008,anonymous_3,1,1,internal,random_opportunistic,6.84,True,8,
SEQ_STU_008_00,STU_008,anonymous_3,1,2,edge,random_opportunistic,7.88,True,1,
SEQ_STU_008_00,STU_008,anonymous_3,1,3,edge,random_opportunistic,8.13,True,4,
SEQ_STU_008_00,STU_008,anonymous_3,1,4,internal,random_opportunistic,11.66,False,3,
SEQ_STU_008_00,STU_008,anonymous_3,1,5,internal,random_opportunistic,5.35,True,3,
SEQ_STU_008_00,STU_008,anonymous_3,1,6,edge,random_opportunistic,5.22,True,6,
SEQ_STU_008_00,STU_008,anonymous_3,1,7,internal,random_opportunistic,11.3,False,1,
SEQ_STU_008_00,STU_008,anonymous_3,1,8,internal,random_opportunistic,13.99,True,2,Finally found the matching piece
SEQ_STU_008_00,STU_008,anonymous_3,1,9,internal,random_opportunistic,3.33,True,2,
SEQ_STU_008_00,STU_008,anonymous_3,1,10,edge,random_opportunistic,6.07,True,1,Smiled when piece fit
SEQ_STU_008_00,STU_008,anonymous_3,1,11,internal,random_opportunistic,8.09,True,9,
SEQ_STU_008_00,STU_008,anonymous_3,1,12,internal,random_opportunistic,4.63,True,1,
SEQ_STU_008_00,STU_008,anonymous_3,1,13,edge,random_opportunistic,5.79,True,3,Smiled when piece fit
SEQ_STU_008_00,STU_008,anonymous_3,1,14,internal,random_opportunistic,4.68,True,10,
SEQ_STU_008_00,STU_008,anonymous_3,1,15,internal,random_opportunistic,13.2,True,5,
SEQ_STU_008_00,STU_008,anonymous_3,1,16,edge,random_opportunistic,5.51,True,4,
SEQ_STU_008_00,STU_008,anonymous_3,1,17,edge,random_opportunistic,7.36,True,2,
SEQ_STU_008_00,STU_008,anonymous_3,1,18,edge,random_opportunistic,4.9,True,7,
SEQ_STU_008_00,STU_008,anonymous_3,1,19,internal,random_opportunistic,7.0,True,9,
SEQ_STU_008_00,STU_008,anonymous_3,1,20,internal,random_opportunistic,12.27,True,7,
SEQ_STU_008_00,STU_008,anonymous_3,1,21,edge,random_opportunistic,5.08,True,7,
SEQ_STU_008_00,STU_008,anonymous_3,1,22,internal,random_opportunistic,5.09,True,10,
SEQ_STU_008_00,STU_008,anonymous_3,1,23,internal,random_opportunistic,5.97,True,8,
SEQ_STU_008_00,STU_008,anonymous_3,1,24,internal,random_opportunistic,13.4,True,10,
SEQ_STU_008_00,STU_008,anonymous_3,1,25,internal,random_opportunistic,10.5,True,4,
SEQ_STU_008_00,STU_008,anonymous_3,1,26,internal,random_opportunistic,13.02,True,3,
SEQ_STU_008_00,STU_008,anonymous_3,1,27,internal,random_opportunistic,14.78,True,6,
SEQ_STU_008_00,STU_008,anonymous_3,1,28,internal,random_opportunistic,3.8,True,7,
SEQ_STU_008_00,STU_008,anonymous_3,1,29,internal,random_opportunistic,7.44,False,9,Smiled when piece fit
SEQ_STU_008_00,STU_008,anonymous_3,1,30,internal,random_opportunistic,8.0,True,6,
SEQ_STU_008_00,STU_008,anonymous_3,1,31,edge,random_opportunistic,7.85,True,3,
SEQ_STU_008_00,STU_008,anonymous_3,1,32,internal,random_opportunistic,8.3,False,7,
SEQ_STU_008_00,STU_008,anonymous_3,1,33,internal,random_opportunistic,6.81,True,9,
SEQ_STU_008_00,STU_008,anonymous_3,1,34,internal,random_opportunistic,11.27,True,10,
SEQ_STU_008_00,STU_008,anonymous_3,1,35,internal,random_opportunistic,7.07,True,4,
SEQ_STU_008_00,STU_008,anonymous_3,1,36,internal,random_opportunistic,11.48,True,10,
SEQ_STU_008_00,STU_008,anonymous_3,1,37,internal,random_opportunistic,4.24,True,8,
SEQ_STU_008_00,STU_008,anonymous_3,1,38,internal,random_opportunistic,11.37,False,9,
SEQ_STU_008_00,STU_008,anonymous_3,1,39,internal,random_opportunistic,6.89,False,5,
SEQ_STU_008_00,STU_008,anonymous_3,1,40,internal,random_opportunistic,6.94,True,10,Almost gave up on this section
SEQ_STU_008_00,STU_008,anonymous_3,1,41,edge,random_opportunistic,7.72,True,10,
SEQ_STU_008_00,STU_008,anonymous_3,1,42,edge,random_opportunistic,10.67,True,9,
SEQ_STU_008_00,STU_008,anonymous_3,1,43,internal,random_opportunistic,3.93,True,4,
SEQ_STU_008_00,STU_008,anonymous_3,1,44,internal,random_opportunistic,9.0,True,9,
SEQ_STU_008_00,STU_008,anonymous_3,1,45,internal,random_opportunistic,11.34,True,1,
SEQ_STU_008_00,STU_008,anonymous_3,1,46,internal,random_opportunistic,5.5,True,8,
SEQ_STU_008_00,STU_008,anonymous_3,1,47,internal,random_opportunistic,12.3,False,5,
SEQ_STU_008_00,STU_008,anonymous_3,1,48,internal,random_opportunistic,8.08,False,1,
SEQ_STU_008_00,STU_008,anonymous_3,1,49,internal,random_opportunistic,4.68,True,2,
SEQ_STU_008_00,STU_008,anonymous_3,1,50,internal,random_opportunistic,4.47,True,4,
SEQ_STU_008_00,STU_008,anonymous_3,1,51,internal,random_opportunistic,6.57,True,6,
SEQ_STU_008_00,STU_008,anonymous_3,1,52,edge,random_opportunistic,13.06,False,3,
SEQ_STU_008_00,STU_008,anonymous_3,1,53,internal,random_opportunistic,11.43,True,4,
SEQ_STU_008_00,STU_008,anonymous_3,1,54,internal,random_opportunistic,5.3,True,10,
SEQ_STU_008_00,STU_008,anonymous_3,1,55,internal,random_opportunistic,10.06,True,7,
SEQ_STU_008_00,STU_008,anonymous_3,1,56,internal,random_opportunistic,6.15,False,2,
SEQ_STU_008_00,STU_008,anonymous_3,1,57,internal,random_opportunistic,7.96,True,10,
SEQ_STU_008_00,STU_008,anonymous_3,1,58,internal,random_opportunistic,10.45,False,1,
SEQ_STU_008_00,STU_008,anonymous_3,1,59,internal,random_opportunistic,13.67,True,4,
SEQ_STU_008_00,STU_008,anonymous_3,1,60,internal,random_opportunistic,3.39,True,6,
SEQ_STU_008_00,STU_008,anonymous_3,1,61,internal,random_opportunistic,9.85,True,4,
SEQ_STU_008_00,STU_008,anonymous_3,1,62,edge,random_opportunistic,6.27,True,2,
SEQ_STU_008_00,STU_008,anonymous_3,1,63,internal,random_opportunistic,5.78,True,7,
SEQ_STU_008_00,STU_008,anonymous_3,1,64,internal,random_opportunistic,10.88,False,5,
SEQ_STU_008_00,STU_008,anonymous_3,1,65,internal,random_opportunistic,4.2,True,9,
SEQ_STU_008_00,STU_008,anonymous_3,1,66,internal,random_opportunistic,6.18,False,7,
SEQ_STU_008_00,STU_008,anonymous_3,1,67,internal,random_opportunistic,5.6,False,9,Smiled when piece fit
SEQ_STU_008_00,STU_008,anonymous_3,1,68,internal,random_opportunistic,3.13,True,10,
SEQ_STU_008_00,STU_008,anonymous_3,1,69,internal,random_opportunistic,4.0,True,5,
SEQ_STU_008_00,STU_008,anonymous_3,1,70,internal,random_opportunistic,14.07,True,9,
SEQ_STU_008_00,STU_008,anonymous_3,1,71,internal,random_opportunistic,8.01,False,7,
SEQ_STU_008_00,STU_008,anonymous_3,1,72,internal,random_opportunistic,14.99,False,10,Recognized pattern from earlier
SEQ_STU_008_00,STU_008,anonymous_3,1,73,internal,random_opportunistic,4.73,True,6,
SEQ_STU_008_00,STU_008,anonymous_3,1,74,internal,random_opportunistic,6.13,False,4,
SEQ_STU_008_00,STU_008,anonymous_3,1,75,internal,random_opportunistic,3.9,True,10,
SEQ_STU_008_00,STU_008,anonymous_3,1,76,edge,random_opportunistic,4.15,True,9,
SEQ_STU_008_00,STU_008,anonymous_3,1,77,internal,random_opportunistic,3.96,True,2,
SEQ_STU_008_00,STU_008,anonymous_3,1,78,internal,random_opportunistic,4.39,True,2,
SEQ_STU_008_00,STU_008,anonymous_3,1,79,internal,random_opportunistic,6.71,False,5,
SEQ_STU_008_00,STU_008,anonymous_3,1,80,internal,random_opportunistic,11.03,True,9,
SEQ_STU_008_00,STU_008,anonymous_3,1,81,internal,random_opportunistic,10.86,True,3,
SEQ_STU_008_00,STU_008,anonymous_3,1,82,internal,random_opportunistic,8.51,True,8,
SEQ_STU_008_00,STU_008,anonymous_3,1,83,edge,random_opportunistic,3.9,True,7,
SEQ_STU_008_00,STU_008,anonymous_3,1,84,internal,random_opportunistic,9.12,True,7,
SEQ_STU_008_00,STU_008,anonymous_3,1,85,edge,random_opportunistic,3.86,True,2,Took break after this piece
SEQ_STU_008_00,STU_008,anonymous_3,1,86,internal,random_opportunistic,6.62,True,7,
SEQ_STU_008_00,STU_008,anonymous_3,1,87,internal,random_opportunistic,9.93,True,3,
SEQ_STU_008_00,STU_008,anonymous_3,1,88,internal,random_opportunistic,6.41,True,4,Frustration visible
SEQ_STU_008_00,STU_008,anonymous_3,1,89,internal,random_opportunistic,5.61,True,7,
SEQ_STU_008_00,STU_008,anonymous_3,1,90,internal,random_opportunistic,5.23,True,5,
SEQ_STU_008_00,STU_008,anonymous_3,1,91,internal,random_opportunistic,7.05,True,8,
SEQ_STU_008_00,STU_008,anonymous_3,1,92,internal,random_opportunistic,13.72,True,6,
SEQ_STU_008_00,STU_008,anonymous_3,1,93,internal,random_opportunistic,11.65,False,8,
SEQ_STU_008_00,STU_008,anonymous_3,1,94,edge,random_opportunistic,10.17,True,9,
SEQ_STU_008_00,STU_008,anonymous_3,1,95,internal,random_opportunistic,7.31,True,9,
SEQ_STU_008_00,STU_008,anonymous_3,1,96,internal,random_opportunistic,14.4,False,1,
SEQ_STU_008_00,STU_008,anonymous_3,1,97,internal,random_opportunistic,10.09,True,6,
SEQ_STU_008_00,STU_008,anonymous_3,1,98,internal,random_opportunistic,14.0,True,9,
SEQ_STU_008_00,STU_008,anonymous_3,1,99,internal,random_opportunistic,4.75,True,2,
SEQ_STU_008_00,STU_008,anonymous_3,1,100,internal,random_opportunistic,7.68,True,6,
SEQ_STU_008_00,STU_008,anonymous_3,1,101,internal,random_opportunistic,3.31,False,8,Tried piece upside down first
SEQ_STU_008_00,STU_008,anonymous_3,1,102,internal,random_opportunistic,4.0,True,4,Smiled when piece fit
SEQ_STU_008_00,STU_008,anonymous_3,1,103,internal,random_opportunistic,9.11,False,5,Asked for hint (denied)
SEQ_STU_008_00,STU_008,anonymous_3,1,104,internal,random_opportunistic,8.34,False,1,
SEQ_STU_008_00,STU_008,anonymous_3,1,105,internal,random_opportunistic,14.77,True,10,Recognized pattern from earlier
SEQ_STU_008_00,STU_008,anonymous_3,1,106,internal,random_opportunistic,14.86,True,9,
